"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","meta_info_Browser","meta_info_Version","meta_info_Operating.System","meta_info_Resolution","do_you_consent","Q16","Q20","X1_Q6","X2_Q6","X3_Q6","X4_Q6","X5_Q6","X6_Q6","X7_Q6","X8_Q6","X9_Q6","X10_Q6","X11_Q6","X12_Q6","X13_Q6","X14_Q6","X15_Q6","X16_Q6","X17_Q6","X18_Q6","X19_Q6","X20_Q6","X1_Q8","X2_Q8","X3_Q8","X4_Q8","X5_Q8","X6_Q8","X7_Q8","X8_Q8","X9_Q8","X10_Q8","X11_Q8","X12_Q8","X13_Q8","X14_Q8","curve.for.decision","curve.for.decision_7_TEXT","description","seed","PROLIFIC_PID","STUDY_ID","SESSION_ID","total_trials","budget","TotalTrialsSingle","TotalTrialsMultiple","COMP_CODE","trial_index_map_single","trial_index_map_multiple","vis","FL_9_DO"
"2024-08-28 07:25:07","2024-08-28 07:34:36","IP Address","100","568","True","2024-08-28 07:34:36","R_3cFMhxjFqJAZOp3","anonymous","EN","1","Chrome","126.0.0.0","Macintosh","2048x1152","Yes","30","70","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","A,C","","I would rather spend $1000, so I tried to be minimize risk and sent the blankets if the chance of below 32 degree weather rose to 40% or so. Early on I lost $5000 on a night when I thought the temps would be okay and it made more cautious moving forward.","5007","dfee4b3b","66ce89a62b683fcc5f5b8a03","66cf2525537c3eac975972f8","30","4000","18","12","CK3LYXU8","[10,14,4,7,17,102,12,6,15,1,11,3,8,18,9,101,5,2,13,16]","[9,6,7,12,2,4,101,10,5,102,3,1,8,11]","ensembles","FL_11|FL_21"
"2024-08-28 07:28:49","2024-08-28 07:34:39","IP Address","100","350","True","2024-08-28 07:34:40","R_7QEhcjMq7YaebjH","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","2560x1282","Yes","30","70","Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","A","","I used A because it was the worst case scenario. If I had used C I was worried I would miss out on information on risks. Plan for the worst, hope for the best.","776","9c60d743","66ce89a62b683fcc5f5b8a03","66cf260a2235a0ea6fb7734b","30","-2000","18","12","CK3LYXU8","[4,3,15,1,6,17,2,13,101,11,7,102,10,8,14,5,12,18,9,16]","[1,2,101,12,9,5,4,102,8,3,7,10,6,11]","pbox","FL_21|FL_11"
"2024-08-28 07:28:44","2024-08-28 07:37:47","IP Address","100","542","True","2024-08-28 07:37:47","R_5mJT3SK9fiN34qZ","anonymous","EN","1","Edge","128.0.0.0","Windows NT 10.0","1366x768","Yes","30","70","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","B","","I tried to kind of go middle ground when looking at the graph. I went in the middle 
 the graph and used that as a safe way of looking at ","408","3951180a","66ce89a62b683fcc5f5b8a03","66cf25f5d86ce3f5ff7cd810","30","0","18","12","CK3LYXU8","[10,13,18,8,7,16,12,14,101,6,17,5,11,102,15,2,4,9,3,1]","[9,8,4,5,7,102,10,11,12,101,3,6,2,1]","ensembles","FL_11|FL_21"
"2024-08-28 06:44:15","2024-08-28 07:38:23","IP Address","100","3247","True","2024-08-28 07:38:23","R_6kjqAyn74hkpez0","anonymous","EN","0.800000011920929","Chrome iPhone","128.0.6613.92","iPhone","414x896","Yes","30","70","Yes","No","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Other (please describe)","I used all of them, and if I felt average chance was over 20 percent I sent blankets to mitigate risk of losing 5000","if I felt average chance was over 20 percent I sent blankets to mitigate risk of losing 5000.  The average cost of being wrong is higher there than spending $1000 to be safe ","6704","6ede9083","66ce89a62b683fcc5f5b8a03","66cf1b95f26cf2e629b7b023","30","10000","18","12","CK3LYXU8","[1,11,9,10,3,16,102,6,14,12,2,18,5,101,13,15,4,7,17,8]","[12,10,102,8,1,4,3,101,7,9,2,5,11,6]","ensembles","FL_11|FL_21"
"2024-08-28 07:31:30","2024-08-28 07:39:54","IP Address","100","503","True","2024-08-28 07:39:54","R_3YPF7dvpFuLhV5f","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","1440x900","Yes","30","70","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","A,C","","I looked to see if the purple area to the left of 32F was a decent amount (at least 40% of total area?) and sent blankets if it was high.","9331","d2030587","66ce89a62b683fcc5f5b8a03","66cf268f6125b0cb0762a453","30","11000","18","12","CK3LYXU8","[14,1,3,9,4,15,102,8,18,12,10,17,101,7,16,11,6,13,2,5]","[5,2,12,6,101,11,9,10,7,102,4,8,1,3]","pbox","FL_21|FL_11"
"2024-08-28 07:34:27","2024-08-28 07:44:00","IP Address","100","573","True","2024-08-28 07:44:01","R_68UtYMMOhuklux3","anonymous","EN","1","Chrome","128.0.0.0","Macintosh","1728x1117","Yes","30%","70%","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","A,C","","The main strategy that I was using was seeing if the top distribution was at or above 50-60%. If it was, then I was going to send blankets. If below, I was not going to send blankets.","4523","75cb051c","66ce89a62b683fcc5f5b8a03","66cf275a0da47b302db159b6","30","5000","18","12","CK3LYXU8","[3,13,101,9,7,18,4,17,5,10,6,102,2,16,8,1,11,12,14,15]","[11,4,2,102,3,12,6,5,1,7,101,8,9,10]","ensembles","FL_11|FL_21"
"2024-08-28 07:35:25","2024-08-28 07:44:39","IP Address","100","554","True","2024-08-28 07:44:40","R_624gQhZE01raKIA","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1923x953","Yes","30","70","No","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","No","B","","I considered the average of the graph from highest to low in probability so that's why B was my main takeaway to my decisions","594","a1c4ec02","66ce89a62b683fcc5f5b8a03","66cf2795cd1818f5b1e207f3","30","8000","18","12","CK3LYXU8","[17,11,12,5,6,14,2,102,9,18,1,13,16,3,4,101,7,10,8,15]","[9,12,102,3,1,7,11,8,2,4,101,6,5,10]","ensembles","FL_11|FL_21"
"2024-08-28 07:29:55","2024-08-28 07:44:53","IP Address","100","897","True","2024-08-28 07:44:54","R_6pcdKmYkJPpoPNT","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","A","","I looked at the graph and noted the upper and lower percentage chances of the temperature falling below 32 deg, and generally if that upper percentage was above 40% I would issue blankets. Under that 40% limit I chose to not send blankets, given the odds that the temperature wouldn't drop below 32 deg.","3446","598965af","66ce89a62b683fcc5f5b8a03","66cf26482add026bf4937dff","30","7000","18","12","CK3LYXU8","[11,15,8,17,16,12,9,14,10,102,6,2,5,3,4,101,18,1,13,7]","[11,12,7,102,6,10,8,2,3,101,4,1,9,5]","pbox","FL_21|FL_11"
"2024-08-28 07:32:46","2024-08-28 07:45:14","IP Address","100","747","True","2024-08-28 07:45:15","R_5K1fukeeYiVMI3D","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1440x810","Yes","68","70","No","No","No","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","Yes","No","No","C","","For the graphs, I used how much of the graph was under the target temperature requirements versus how much was above the target temperature requirements. If more of the graph was over 32 degrees then I chose to not send blankets as they were most likely not needed. I would love to have a review after the selections to see where I was correct and where I was wrong.","3494","8dd74fe3","66ce89a62b683fcc5f5b8a03","66cf26f485a375ddf5032f65","30","0","18","12","CK3LYXU8","[17,18,12,1,9,101,6,14,102,10,3,16,5,8,13,4,15,7,11,2]","[6,8,12,102,5,3,10,101,11,2,9,4,7,1]","pbox","FL_21|FL_11"
"2024-08-28 07:39:30","2024-08-28 07:46:07","IP Address","100","397","True","2024-08-28 07:46:08","R_5R9ZmgWhGnDYZOk","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","B","","If the probability was 50% and higher, I decided to send blankets.","9734","7af407e9","66ce89a62b683fcc5f5b8a03","66cf288c0071d852152b3972","30","7000","18","12","CK3LYXU8","[3,10,11,17,102,7,18,16,13,8,4,101,15,1,5,12,14,9,2,6]","[5,12,9,2,10,101,11,3,7,102,8,6,1,4]","pbox","FL_21|FL_11"
"2024-08-28 07:30:56","2024-08-28 07:46:43","IP Address","100","946","True","2024-08-28 07:46:43","R_6ansuDoD5zXplC4","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1286x804","Yes","30","70","No","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Yes","B","","I was going with the middle options because the other sets were running high and low. If the percentage was about midway or more, I would send blankets. If it wasn't,I didn't send any.","2298","30e01ba2","66ce89a62b683fcc5f5b8a03","66cf26503ed8cd4c5a18dc36","30","5000","18","12","CK3LYXU8","[13,6,101,14,10,1,11,18,17,7,16,12,9,2,102,15,5,4,8,3]","[7,6,8,102,10,4,11,1,101,9,3,12,5,2]","ensembles","FL_11|FL_21"
"2024-08-28 07:35:21","2024-08-28 07:48:00","IP Address","100","759","True","2024-08-28 07:48:01","R_7QfT6KOivPfVfvH","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1600x900","Yes","30","70","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","A","","I am going by the premise that if the chance of low temperature is predicted at 50% or below, I am not sending the blankets. I am using the uppermost distribution to determine the probability. ","5969","70e723d9","66ce89a62b683fcc5f5b8a03","66cf27890525a2d74538b197","30","8000","18","12","CK3LYXU8","[6,14,101,18,15,16,7,17,9,1,13,4,10,102,2,11,8,5,3,12]","[12,10,4,101,1,7,102,9,11,6,5,3,2,8]","pbox","FL_21|FL_11"
"2024-08-28 07:37:37","2024-08-28 07:48:00","IP Address","100","623","True","2024-08-28 07:48:01","R_3eUXl4yLnZirOq2","anonymous","EN","1","Edge","128.0.0.0","Windows NT 10.0","1366x768","Yes","30","70","Yes","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","A","","A was what I first looked at. It represents the highest probability of a temperature occurring. I would err on the side of caution.","3642","367cfb73","66ce89a62b683fcc5f5b8a03","66cf2816907ea7588bef0140","30","4000","18","12","CK3LYXU8","[2,11,16,17,8,6,15,101,14,12,10,102,1,18,4,5,13,7,3,9]","[12,11,7,101,4,1,10,9,3,102,8,5,2,6]","pbox","FL_21|FL_11"
"2024-08-28 07:39:14","2024-08-28 07:48:17","IP Address","100","543","True","2024-08-28 07:48:17","R_542cX7WqAGV0Oqu","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1920x1080","Yes","35","60","Yes","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","No","A","","I figured that anything above 50% was too risky to not send blankets. I tried to take into consideration graph c and a mostly for part two. I would say graph a was most helpful in making my decision.","9256","d1bbbdf3","66ce89a62b683fcc5f5b8a03","66cf287c9c48bc302813c36f","30","7000","18","12","CK3LYXU8","[3,6,7,4,16,17,5,102,18,14,2,1,10,11,15,101,13,9,8,12]","[2,3,102,4,7,1,5,10,101,9,12,11,6,8]","pbox","FL_21|FL_11"
"2024-08-28 07:40:03","2024-08-28 07:49:52","IP Address","100","589","True","2024-08-28 07:49:53","R_1THwDLxvZUpeKb6","anonymous","EN","","Chrome","128.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","B,C","","I tried to determine if at least 3 or more forecasts were less than 32 degrees of 25% chance or less. That would give it a higher average of occurring this way. If fewer forecasts showed higher probability of being below 32 degrees then it increases liklihood of temps staying over the 32 degree range","5890","ff1a9997","66ce89a62b683fcc5f5b8a03","66cf28a882994249bdc18455","30","4000","18","12","CK3LYXU8","[10,11,15,101,9,4,102,1,16,14,8,12,13,2,18,7,3,5,6,17]","[8,9,102,5,6,7,1,10,101,11,2,3,4,12]","ensembles","FL_11|FL_21"
"2024-08-28 07:42:17","2024-08-28 07:50:18","IP Address","100","480","True","2024-08-28 07:50:18","R_7hR2qnkCf07ysfT","anonymous","EN","1","Chrome","127.0.0.0","CrOS x86_64 14541.0.0","1366x768","Yes","0","75","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Other (please describe)","I looked at them all as a whole.","I choose to send blankets if the graph was higher.","2738","ea4c5992","66ce89a62b683fcc5f5b8a03","66cf292cd013a58dc5ea7412","30","4000","18","12","CK3LYXU8","[1,5,102,4,8,15,7,10,11,6,14,2,13,9,101,17,3,12,16,18]","[3,6,102,9,4,1,101,11,5,7,2,8,10,12]","ensembles","FL_11|FL_21"
"2024-08-28 07:33:35","2024-08-28 07:51:48","IP Address","100","1092","True","2024-08-28 07:51:48","R_5S6Wt46wp94Duqq","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","1440x900","Yes","30","70","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","A,B,C","","I would look at the A and C percentages to look at the range. Then, I would look to see how many of the graphs fell above or below a certain percentage. Generally, if there was one graph that predicted that there was a greater than 30% chance of the temperature falling below 32 degrees, I would send a blanket. If the top graph, A, fell below 30%, then I would not send blankets. If the bottom graph, C, was above 30%, I would send blankets.","4486","62df915a","66ce89a62b683fcc5f5b8a03","66cf266b35447ee8339fc97d","30","11000","18","12","CK3LYXU8","[10,1,17,5,14,13,11,3,101,9,15,12,102,6,16,8,4,7,18,2]","[7,1,8,9,101,6,3,10,5,102,11,4,12,2]","ensembles","FL_11|FL_21"
"2024-08-28 07:44:07","2024-08-28 07:52:00","IP Address","100","472","True","2024-08-28 07:52:00","R_12GgpbTfYEENfCd","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1280x800","Yes","30","70","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","B,C","","I tried to consider all of the lines in the graph. If all or almost all were below 50% chance of being below 32 degrees, I usually opted not to send blankets. If all or almost all were 50% or above, I did send blankets. Some were more obvious than others.","5994","38cbb1f0","66ce89a62b683fcc5f5b8a03","66cf299e71afb29db57972bb","30","-2000","18","12","CK3LYXU8","[4,6,1,13,5,3,7,8,101,9,11,2,14,18,102,16,12,17,10,15]","[4,2,102,3,9,1,5,101,11,12,8,6,7,10]","ensembles","FL_11|FL_21"
"2024-08-28 07:39:05","2024-08-28 07:52:06","IP Address","100","780","True","2024-08-28 07:52:07","R_5oAtRihLg9D71Ic","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1536x864","Yes","30","70","Yes","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","No","Yes","B","","If there was a 40% or higher chance that the temperature was 40% or higher, I chose to send blankets. On the second round of tasks, an average (of the top and bottom temperatures) of 40% or higher led me to send blankets. I figured 40% was a high enough chance of freezing temperatures to occur that I couldn't ignore it. ","9411","45bbd58b","66ce89a62b683fcc5f5b8a03","66cf2871d15a3f9a811f0995","30","11000","18","12","CK3LYXU8","[2,16,12,10,4,102,9,17,14,101,18,1,8,11,7,13,3,6,15,5]","[5,12,9,1,102,8,6,11,7,101,2,4,10,3]","pbox","FL_21|FL_11"
"2024-08-28 07:45:18","2024-08-28 07:52:26","IP Address","100","427","True","2024-08-28 07:52:27","R_32FO6qLqVlEnrN1","anonymous","EN","1","Firefox","129.0","Windows NT 10.0","1536x960","Yes","30","70","Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","A,B,C","","I took into account all of the graphs. First I looked at graphs C and A, to see the highest and lowest percentages. Usually anything below ~25% I would consider safe not to send blankets. Next I would look at the spread, so if most of the graphs were on the lower side of 25%, then more than likely I would not send blankets. If several of the graphs were over 25%, then more than likely I would send blankets. If it was a wide range but still over 30% at the highest, i would send blankets just because of the variability.","1846","5e58ef8f","66ce89a62b683fcc5f5b8a03","66cf29e9791246ffd71f09dd","30","9000","18","12","CK3LYXU8","[7,3,15,10,13,8,2,101,12,1,5,16,11,9,102,6,18,14,4,17]","[7,8,1,101,10,11,6,5,4,102,2,9,3,12]","ensembles","FL_11|FL_21"
"2024-08-28 07:38:53","2024-08-28 07:52:58","IP Address","100","845","True","2024-08-28 07:52:58","R_7k68MtQcVvRQSuJ","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1536x960","Yes","30","70","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","A","","If the forecast range is narrow and all forecasts predict temperatures above the critical threshold for alpacas to need blankets, then issuing blankets might not be necessary.","3117","345e418c","66ce89a62b683fcc5f5b8a03","66cf28641914721519264bcc","30","-8000","18","12","CK3LYXU8","[6,13,18,1,8,7,10,101,9,12,16,102,17,15,4,2,11,14,5,3]","[11,3,5,8,10,101,6,12,102,1,7,9,4,2]","ensembles","FL_11|FL_21"
"2024-08-28 07:35:29","2024-08-28 07:53:16","IP Address","100","1066","True","2024-08-28 07:53:16","R_5B2Qw2Onrp1RQxj","anonymous","EN","1","Edge","127.0.0.0","Windows NT 10.0","1280x720","Yes","20","60","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","A,B,C,Other (please describe)","All of the distributions show the temperature below 32%","I'm not sure.","8300","377a781e","66ce89a62b683fcc5f5b8a03","66cf278705085fdafc0f9f2b","30","-4000","18","12","CK3LYXU8","[8,15,102,3,11,5,17,6,16,2,1,101,7,9,13,18,12,14,10,4]","[8,6,4,1,12,101,5,10,102,2,11,9,7,3]","pbox","FL_21|FL_11"
"2024-08-28 07:42:21","2024-08-28 07:53:25","IP Address","100","664","True","2024-08-28 07:53:26","R_7Yly05g29Oxix8y","anonymous","EN","1","Chrome","128.0.0.0","Macintosh","1440x900","Yes","30","70","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","No","A,C","","My decision will be to not send blankets. The C graph shows about 5% being below 32 degrees. The A graph shows 30% being below 32 degrees. The total average of all the graph is less than 30%. I believe that 30% was not big enough probability for me to send blankets. I would have considered it if the total average was above 50%.","8371","1b3b381c","66ce89a62b683fcc5f5b8a03","66cf293405fa0effb65b76f4","30","6000","18","12","CK3LYXU8","[10,3,17,1,102,5,13,8,4,12,6,101,2,11,7,15,18,14,9,16]","[2,7,5,3,102,1,12,4,101,8,10,9,6,11]","ensembles","FL_11|FL_21"
